,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Price_every_Year,Price_every_KM
175,175,Chevrolet Optra Magnum 1.6 LS BS3,Jaipur,2007,118500,First,12.9,1598,102.5,5.0,1.25,0,1,1,17,0.07352941176470588,0.010548523206751054
176,176,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,63000,First,22.07,1199,73.9,5.0,4.2,0,0,1,12,0.35000000000000003,0.06666666666666667
177,177,Renault Lodgy 110PS RxZ 8 Seater,Mumbai,2015,25000,First,19.98,1461,108.5,8.0,6.75,0,0,1,9,0.75,0.27
178,178,Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,2014,37382,First,13.0,2143,201.1,5.0,32.0,0,0,0,10,3.2,0.8560269648493928
179,179,Maruti Baleno Alpha,Kochi,2017,24773,First,21.4,1197,83.1,5.0,7.5,0,1,1,7,1.0714285714285714,0.3027489605619021
180,180,Hyundai Verna 1.6 SX,Delhi,2012,62000,First,22.32,1582,126.32,5.0,4.6,0,0,1,12,0.3833333333333333,0.07419354838709677
181,181,Hyundai i10 Magna 1.1,Kochi,2017,52340,First,19.81,1086,68.05,5.0,4.04,0,1,1,7,0.5771428571428572,0.07718761941153993
182,182,Mahindra Scorpio 1.99 S10 4WD,Kochi,2016,56739,First,15.4,1997,120.0,7.0,10.31,0,0,1,8,1.28875,0.18170922998290417
183,183,Land Rover Range Rover 2.2L Dynamic,Coimbatore,2018,36091,First,12.7,2179,187.7,5.0,55.76,0,0,0,6,9.293333333333333,1.5449835138954309
184,184,Ford Figo Diesel ZXI,Chennai,2010,120000,First,20.0,1399,68.0,5.0,2.6,0,0,1,14,0.18571428571428572,0.021666666666666667
185,185,Maruti Ertiga ZDI,Mumbai,2016,33000,First,25.47,1248,88.5,7.0,8.5,0,0,1,8,1.0625,0.25757575757575757
186,186,Honda City 1.5 GXI,Ahmedabad,2007,60006,First,0.0,1197,74.0,5.0,2.95,0,1,1,17,0.1735294117647059,0.04916175049161751
187,187,Honda Amaze S i-Dtech,Kolkata,2014,52000,First,25.8,1498,98.6,5.0,3.5,0,0,1,10,0.35,0.0673076923076923
188,188,Hyundai i10 Magna,Jaipur,2015,43571,First,20.36,1197,78.9,5.0,3.55,0,1,1,9,0.39444444444444443,0.08147621124142204
189,189,Honda Amaze S i-Dtech,Kolkata,2013,50000,First,25.8,1498,98.6,5.0,3.25,0,0,1,11,0.29545454545454547,0.06499999999999999
190,190,Skoda Laura Ambiente,Hyderabad,2008,113000,First,17.5,1896,106.0,5.0,4.5,0,0,1,16,0.28125,0.03982300884955752
191,191,Renault Duster 85PS Diesel RxL,Delhi,2014,90000,First,19.87,1461,83.8,5.0,5.35,0,0,1,10,0.5349999999999999,0.05944444444444444
192,192,Mahindra NuvoSport N6,Chennai,2017,29000,Second,17.45,1493,100.0,7.0,6.5,0,0,1,7,0.9285714285714286,0.22413793103448276
193,193,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000,First,24.3,1248,88.5,5.0,9.0,0,0,1,8,1.125,0.45
194,194,Hyundai i20 Asta Option 1.2,Kochi,2016,61012,First,18.6,1197,81.83,5.0,6.0,0,1,1,8,0.75,0.09834130990624795
195,195,Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,First,14.7,1390,85.0,5.0,2.75,0,1,1,15,0.18333333333333332,0.03144330486285002
196,196,Tata Indigo eCS GLX,Pune,2010,70500,First,15.64,1193,64.1,5.0,1.5,0,1,1,14,0.10714285714285714,0.02127659574468085
197,197,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103,First,15.73,1968,174.33,5.0,19.9,0,0,0,9,2.211111111111111,0.31043788902235464
198,198,Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000,First,14.7,1798,177.5,5.0,10.0,0,1,0,10,1.0,0.13157894736842105
199,199,Toyota Etios Liva GD SP,Delhi,2014,104000,First,23.59,1364,67.06,5.0,3.0,0,0,1,10,0.3,0.028846153846153844
200,200,Maruti Swift 1.3 VXi,Kolkata,2010,42001,First,16.1,1197,74.0,5.0,2.11,0,1,1,14,0.15071428571428572,0.050236899121449484
201,201,Mercedes-Benz B Class B180,Kochi,2014,37245,First,14.8,1595,120.7,5.0,11.96,0,1,0,10,1.1960000000000002,0.32111692844677137
202,202,Honda Amaze S Diesel,Kolkata,2013,45000,First,27.4,1498,98.6,5.0,3.25,0,0,1,11,0.29545454545454547,0.07222222222222222
203,203,Hyundai Verna 1.6 SX,Jaipur,2012,117837,Second,22.32,1582,126.32,5.0,4.75,0,0,1,12,0.3958333333333333,0.0403099196347497
204,204,Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000,First,20.46,1461,83.8,5.0,5.95,0,0,1,10,0.595,0.19833333333333336
205,205,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,Second,15.29,1591,121.3,5.0,8.15,0,1,1,9,0.9055555555555556,0.30121595150977565
206,206,Maruti Wagon R AMT VXI,Mumbai,2016,8500,First,20.51,998,67.0,5.0,4.22,0,1,0,8,0.5275,0.49647058823529405
207,207,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500,First,11.74,1796,186.0,5.0,10.5,0,1,0,14,0.75,0.34426229508196726
208,208,Audi A8 L 3.0 TDI quattro,Delhi,2012,56000,First,11.8,2967,246.7,5.0,45.0,0,0,0,12,3.75,0.8035714285714286
209,209,Hyundai i10 Magna 1.1,Pune,2012,44000,Second,19.81,1086,68.05,5.0,2.9,0,1,1,12,0.24166666666666667,0.0659090909090909
210,210,Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500,First,14.3,1598,103.52,5.0,8.9,0,1,0,7,1.2714285714285716,0.8476190476190477
211,211,Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000,First,14.67,1798,177.46,5.0,26.0,0,1,0,7,3.7142857142857144,1.0
212,212,Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166,First,17.19,1197,81.86,5.0,8.22,0,1,1,6,1.37,0.32663116903759043
213,213,Honda Amaze VX i-DTEC,Kolkata,2014,64000,Second,25.8,1498,98.6,5.0,3.5,0,0,1,10,0.35,0.0546875
214,214,Maruti Wagon R LXI,Chennai,2004,61000,Second,18.9,998,67.1,5.0,1.25,0,1,1,20,0.0625,0.020491803278688523
215,215,Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,First,21.03,1461,65.0,5.0,3.7,0,0,1,11,0.33636363636363636,0.034579439252336454
216,216,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,First,19.27,2143,167.62,5.0,39.41,0,0,0,6,6.5683333333333325,1.3514625698707177
217,217,Maruti Wagon R VXI,Kolkata,2013,32000,First,22.5,998,67.04,5.0,2.65,0,1,1,11,0.2409090909090909,0.0828125
218,218,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,Second,19.01,1461,108.5,5.0,8.92,0,0,1,9,0.991111111111111,0.19318649427154397
219,219,Mini Cooper Convertible S,Kochi,2017,26327,First,16.82,1998,189.08,4.0,35.67,0,1,0,7,5.095714285714286,1.3548828199187146
220,220,Ford Figo Diesel,Bangalore,2015,70436,First,0.0,1498,99.0,5.0,3.6,0,0,1,9,0.4,0.051110227724459084
221,221,Tata Indica V2 DLS BSII,Jaipur,2007,200000,Second,17.2,1396,53.5,5.0,0.85,0,0,1,17,0.049999999999999996,0.00425
222,222,Chevrolet Beat LT,Kochi,2016,60813,Second,18.6,1199,76.8,5.0,3.32,0,1,1,8,0.415,0.05459359018630885
223,223,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,First,22.07,1199,73.9,5.0,3.6,0,0,1,12,0.3,0.08
224,224,Maruti Swift ZDi,Hyderabad,2016,64000,First,22.9,1248,74.0,5.0,6.8,0,0,1,8,0.85,0.10625
225,225,Ford Figo Diesel EXI,Kolkata,2012,41284,First,20.0,1399,68.05,5.0,2.5,0,0,1,12,0.20833333333333334,0.06055614766011045
226,226,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,First,11.36,2755,171.5,7.0,19.64,0,0,0,5,3.928,1.3865160607130251
227,227,Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,Second,11.72,2199,194.3,7.0,7.0,0,0,0,13,0.5384615384615384,0.1044776119402985
228,228,Honda City i-VTEC V,Kolkata,2011,32572,First,17.4,1497,117.3,5.0,3.87,0,1,1,13,0.2976923076923077,0.1188137050227189
229,229,Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,First,18.6,1197,81.83,5.0,6.27,0,1,1,6,1.045,0.4191176470588235
230,230,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,First,19.27,2143,167.62,5.0,18.12,0,0,0,9,2.0133333333333336,0.3236870310825295
231,231,Chevrolet Beat Diesel LT,Mumbai,2013,74000,First,25.44,936,57.6,5.0,2.65,0,0,1,11,0.2409090909090909,0.03581081081081081
232,232,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,First,22.54,1396,88.73,5.0,7.2,0,0,1,9,0.8,0.12665576019842736
233,233,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,First,12.99,2494,100.6,7.0,14.3,0,0,1,9,1.588888888888889,0.11781765452238536
234,234,Maruti Ertiga VDI,Chennai,2013,52000,First,20.77,1248,88.76,7.0,6.9,0,0,1,11,0.6272727272727273,0.1326923076923077
235,235,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,First,12.8,2494,102.0,7.0,10.75,0,0,1,10,1.075,0.09110169491525424
236,236,Honda City i VTEC V,Kochi,2016,33915,First,17.8,1497,117.3,5.0,8.09,0,1,1,8,1.01125,0.2385375202712664
237,237,BMW X1 sDrive20d,Ahmedabad,2014,82002,First,17.05,1995,184.0,5.0,18.5,0,0,0,10,1.85,0.22560425355479136
238,238,Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,First,24.0,1120,70.0,5.0,4.75,0,0,1,7,0.6785714285714286,0.14393939393939392
239,239,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,First,28.09,1248,88.5,5.0,8.45,0,0,1,8,1.05625,0.2485294117647059
240,240,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,First,20.5,1598,103.6,5.0,3.5,0,0,1,12,0.2916666666666667,0.06363636363636364
241,241,Hyundai Accent CRDi,Kochi,2006,160538,First,13.1,1493,82.0,5.0,1.8,0,0,1,18,0.1,0.011212298645803486
242,242,Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,Second,19.91,1498,103.6,5.0,3.7,0,0,1,10,0.37,0.06166666666666667
243,243,Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,First,18.7,1199,88.7,5.0,7.17,0,1,1,7,1.0242857142857142,0.14462934947049924
244,244,Hyundai i10 Era,Jaipur,2010,83000,First,19.81,1086,68.05,5.0,1.75,0,1,1,14,0.125,0.02108433734939759
245,245,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,First,16.38,1995,183.0,5.0,21.99,0,0,0,6,3.6649999999999996,0.42827094613017563
246,246,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,First,13.68,2393,147.8,7.0,18.65,0,0,1,7,2.664285714285714,0.4337209302325581
247,247,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,Third,19.7,796,35.0,5.0,1.85,0,1,1,13,0.1423076923076923,0.05285714285714286
248,248,Maruti Swift VXI BSIV,Coimbatore,2017,27872,Second,20.4,1197,81.8,5.0,5.95,0,1,1,7,0.85,0.2134758897818599
249,249,Hyundai Grand i10 Magna,Mumbai,2014,16514,First,18.9,1197,82.0,5.0,3.75,0,1,1,10,0.375,0.22708005328811917
250,250,Maruti Swift VDI,Pune,2012,120000,First,22.9,1248,74.0,5.0,3.75,0,0,1,12,0.3125,0.03125
251,251,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,First,22.0,1582,126.2,5.0,2.6,0,0,1,16,0.1625,0.018146920258244634
252,252,Hyundai i20 1.2 Sportz,Mumbai,2010,52000,First,17.0,1197,80.0,5.0,2.8,0,1,1,14,0.19999999999999998,0.05384615384615384
253,253,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,First,11.57,2987,254.79,5.0,61.29,0,0,0,7,8.755714285714285,2.055400918877226
254,254,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,Second,15.8,2148,170.0,5.0,18.0,0,0,1,10,1.8,0.3157894736842105
255,255,Maruti Ritz ZDi,Hyderabad,2014,88500,First,23.2,1248,73.94,5.0,4.35,0,0,1,10,0.43499999999999994,0.04915254237288135
256,256,Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,First,19.67,1582,126.2,5.0,13.75,0,0,1,8,1.71875,0.4910714285714286
257,257,Maruti A-Star Vxi,Pune,2010,67000,First,19.0,998,66.1,5.0,2.0,0,1,1,14,0.14285714285714285,0.029850746268656716
258,258,Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,First,19.64,1461,108.45,5.0,10.0,0,0,1,8,1.25,0.38461538461538464
259,259,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,First,17.8,1248,76.0,5.0,1.65,0,0,1,14,0.11785714285714285,0.013749999999999998
260,260,BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,First,16.55,2993,258.0,5.0,45.77,0,0,0,7,6.538571428571429,0.8804970951483206
261,261,Hyundai i10 Sportz,Bangalore,2010,36000,Second,20.36,1197,78.9,5.0,3.25,0,1,1,14,0.23214285714285715,0.09027777777777778
262,262,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,First,12.8,2494,102.0,7.0,12.8,0,0,1,8,1.6,0.2723404255319149
263,263,Maruti Zen VXI BSII,Mumbai,2002,60000,Third,17.3,993,60.0,5.0,0.55,0,1,1,22,0.025,0.009166666666666668
264,264,Maruti Swift VDI,Hyderabad,2018,31025,First,28.4,1248,74.0,5.0,7.15,0,0,1,6,1.1916666666666667,0.23045930701047546
265,265,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,Second,12.05,2179,120.0,8.0,7.0,0,0,1,11,0.6363636363636364,0.06666666666666667
266,266,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,First,22.95,1248,74.0,5.0,3.75,0,0,1,7,0.5357142857142857,0.030762920426579167
267,267,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,First,18.88,999,123.24,5.0,8.5,0,1,1,7,1.2142857142857142,0.37453183520599254
268,268,Maruti Swift Dzire ZDI,Jaipur,2012,73000,First,23.4,1248,74.0,5.0,4.35,0,0,1,12,0.3625,0.0595890410958904
269,269,Maruti Alto 800 LXI,Kochi,2016,32227,First,22.74,796,47.3,5.0,3.26,0,1,1,8,0.4075,0.1011574145902504
270,270,Honda City 1.5 S MT,Jaipur,2011,55000,First,17.0,1497,118.0,5.0,4.21,0,1,1,13,0.32384615384615384,0.07654545454545454
271,271,Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,First,12.07,2967,241.4,7.0,70.36,0,0,0,6,11.726666666666667,6.233720209090103
272,272,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,Second,17.0,1896,105.0,5.0,2.95,0,0,0,15,0.19666666666666668,0.061458333333333344
273,273,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,First,17.1,1591,121.3,5.0,4.28,0,1,1,12,0.3566666666666667,0.07880975178610887
274,274,Honda City 1.5 V AT,Jaipur,2009,78442,First,16.8,1497,118.0,5.0,3.57,0,1,0,15,0.238,0.045511333214349456
275,275,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,First,21.9,1396,88.8,5.0,3.11,0,0,1,11,0.2827272727272727,0.06760869565217391
276,276,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,First,15.0,1396,98.6,5.0,5.96,0,1,0,10,0.596,0.13229451066569
277,277,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,First,20.54,1598,103.6,5.0,4.7,0,0,1,13,0.36153846153846153,0.06811594202898551
278,278,Honda City i VTEC VX,Ahmedabad,2014,49000,First,17.4,1497,117.3,5.0,6.9,0,1,1,10,0.6900000000000001,0.14081632653061224
279,279,Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,First,22.95,1248,74.0,5.0,5.25,0,0,1,6,0.875,0.11666666666666667
280,280,BMW 5 Series 2003-2012 520d,Pune,2015,64000,First,18.48,1995,177.0,5.0,28.0,0,0,0,9,3.111111111111111,0.4375
281,281,Maruti Wagon R LXI Minor,Delhi,2009,60000,First,18.9,1061,67.0,5.0,1.35,0,1,1,15,0.09000000000000001,0.022500000000000003
282,282,Honda Jazz VX,Delhi,2015,62178,First,18.2,1199,88.7,5.0,4.85,0,1,1,9,0.5388888888888889,0.07800186561163112
283,283,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,First,15.0,1896,105.0,5.0,6.7,0,0,1,12,0.5583333333333333,0.1155052925559425
284,284,Hyundai i10 Magna 1.2,Hyderabad,2010,74000,First,20.36,1197,78.9,5.0,3.1,0,1,1,14,0.22142857142857145,0.041891891891891894
285,285,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,First,19.27,2143,170.0,5.0,18.64,0,0,0,9,2.071111111111111,0.23967802908539174
286,286,Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,First,20.36,1197,78.9,5.0,2.8,0,1,1,12,0.2333333333333333,0.061844284925455545
287,287,Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,First,13.68,2393,147.8,7.0,20.25,0,0,1,8,2.53125,0.421875
288,288,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,First,17.68,1968,174.33,5.0,26.78,0,0,0,9,2.9755555555555557,0.8460760773410844
289,289,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,Second,12.99,2494,100.6,7.0,8.26,0,0,1,14,0.59,0.07577981651376146
290,290,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,First,16.47,1198,73.9,5.0,3.89,0,1,1,9,0.43222222222222223,0.12164613171555444
291,291,Maruti Alto K10 LXI,Hyderabad,2011,70000,First,20.92,998,67.1,5.0,2.1,0,1,1,13,0.16153846153846155,0.030000000000000002
292,292,Honda City i-VTEC CVT ZX,Mumbai,2017,15000,First,18.0,1497,117.3,5.0,12.69,0,1,0,7,1.8128571428571427,0.846
293,293,Tata Indigo LX,Coimbatore,2013,59138,First,17.0,1405,70.0,5.0,2.58,0,0,1,11,0.23454545454545456,0.0436267712807332
294,294,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,First,17.68,1968,174.33,5.0,20.77,0,0,0,10,2.077,0.3364870556977611
295,295,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,First,17.9,2143,136.0,5.0,20.26,0,0,0,9,2.2511111111111113,0.42208333333333337
296,296,Maruti Celerio VXI AT,Hyderabad,2014,77815,First,23.1,998,67.04,5.0,4.25,0,1,0,10,0.425,0.054616719141553687
297,297,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,First,17.9,2143,201.15,5.0,57.0,0,0,0,7,8.142857142857142,1.96551724137931
298,298,Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,First,12.7,2179,187.7,5.0,44.0,0,0,0,7,6.285714285714286,1.0
299,299,Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,First,20.54,1598,103.6,5.0,3.65,0,0,1,13,0.28076923076923077,0.03360153186161692
300,300,Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,First,14.0,796,35.0,5.0,2.05,0,1,1,12,0.1708333333333333,0.02855511136493432
301,301,Honda Brio 1.2 VX MT,Kochi,2012,91931,First,18.5,1198,86.8,5.0,3.13,0,1,1,12,0.2608333333333333,0.03404727458637456
302,302,Tata Sumo Delux,Hyderabad,2000,158000,Second,14.07,2956,83.1,7.0,1.5,0,0,1,24,0.0625,0.00949367088607595
303,303,Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,First,18.0,1248,75.0,5.0,2.85,0,0,1,12,0.23750000000000002,0.031255826195672444
304,304,Maruti Wagon R LXI BS IV,Delhi,2012,65000,First,18.9,998,67.1,5.0,2.65,0,1,1,12,0.22083333333333333,0.040769230769230766
305,305,Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,First,16.0,2179,140.0,7.0,10.6,0,0,1,9,1.1777777777777778,0.11987153390328854
306,306,Tata Indigo LS Dicor,Pune,2008,138000,Second,17.1,1396,70.0,5.0,1.25,0,0,1,16,0.078125,0.009057971014492754
307,307,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,First,16.02,1373,93.7,7.0,8.25,0,1,1,6,1.375,0.4583333333333333
308,308,Honda Accord 2.4 A/T,Mumbai,2011,60000,First,11.7,2354,177.6,5.0,4.45,0,1,0,13,0.3423076923076923,0.07416666666666667
309,309,Maruti Swift Dzire VDi,Kolkata,2012,48000,First,19.3,1248,73.9,5.0,3.7,0,0,1,12,0.30833333333333335,0.07708333333333334
310,310,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,First,17.8,1399,68.0,5.0,2.8,0,0,1,15,0.18666666666666665,0.017499999999999998
311,311,Honda City ZX GXi,Kolkata,2008,40000,First,17.7,1497,78.0,5.0,1.8,0,1,1,16,0.1125,0.045000000000000005
312,312,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,First,17.68,1968,174.33,5.0,21.95,0,0,0,10,2.195,0.42625497621128267
313,313,BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,First,9.52,2993,313.0,4.0,49.0,0,0,0,13,3.769230769230769,1.6333333333333335
314,314,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,First,14.75,2967,245.0,7.0,62.67,0,0,0,7,8.952857142857143,0.6432310376680693
315,315,Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,First,23.0,1396,90.0,5.0,5.5,0,0,1,12,0.4583333333333333,0.06626506024096386
316,316,Hyundai i10 Sportz AT,Bangalore,2009,37000,Third,16.95,1197,78.9,5.0,2.95,0,1,0,15,0.19666666666666668,0.07972972972972973
317,317,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,First,19.0,1199,88.7,5.0,6.86,0,1,0,8,0.8575,0.2406764200259622
318,318,Maruti Swift VDI BSIV,Hyderabad,2015,76496,First,25.2,1248,74.0,5.0,6.15,0,0,1,9,0.6833333333333333,0.08039636059401799
319,319,Hyundai i20 Asta 1.2,Pune,2011,79152,Second,18.5,1197,82.85,5.0,3.3,0,1,1,13,0.25384615384615383,0.041691934505761065
320,320,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,First,16.47,1198,73.9,5.0,2.55,0,1,1,13,0.19615384615384615,0.0796875
321,321,Maruti Alto LXi,Ahmedabad,2009,35000,First,19.7,796,46.3,5.0,1.5,0,1,1,15,0.1,0.04285714285714286
322,322,Toyota Corolla H4,Chennai,2004,105000,Second,11.3,1794,125.0,5.0,2.5,0,1,0,20,0.125,0.02380952380952381
323,323,Maruti Alto LXi,Chennai,2006,56000,Second,19.7,796,46.3,5.0,1.4,0,1,1,18,0.07777777777777778,0.024999999999999998
324,324,Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,First,21.12,1248,88.8,5.0,3.4,0,0,1,12,0.2833333333333333,0.04657534246575342
325,325,Maruti Alto LXi,Pune,2012,38000,First,19.7,796,46.3,5.0,2.25,0,1,1,12,0.1875,0.05921052631578947
326,326,Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,First,19.3,1968,141.0,5.0,7.5,0,0,0,11,0.6818181818181818,0.00967741935483871
327,327,Toyota Corolla H4,Kolkata,2008,80000,First,11.3,1794,125.0,5.0,2.8,0,1,0,16,0.175,0.034999999999999996
328,328,Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,First,18.6,1197,81.83,5.0,7.66,0,1,1,8,0.9575,0.30673126977135307
329,329,Maruti Vitara Brezza LDi,Chennai,2016,45000,First,24.3,1248,88.5,5.0,7.15,0,0,1,8,0.89375,0.15888888888888889
330,330,Honda City 1.5 V MT,Delhi,2010,87430,First,17.0,1497,118.0,5.0,3.5,0,1,1,14,0.25,0.040032025620496396
331,331,Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,Second,18.0,1248,75.0,5.0,3.5,0,0,1,10,0.35,0.026130323120109898
332,332,Honda Amaze S i-Dtech,Kolkata,2013,57000,First,25.8,1498,98.6,5.0,3.45,0,0,1,11,0.31363636363636366,0.06052631578947369
333,333,Hyundai EON D Lite Plus,Coimbatore,2016,27904,First,21.1,814,55.2,5.0,3.55,0,1,1,8,0.44375,0.12722190366972477
334,334,BMW 3 Series Luxury Line,Kochi,2015,30717,Second,21.76,1995,190.0,5.0,25.99,0,0,0,9,2.8877777777777776,0.8461112738874239
335,335,Hyundai Verna 1.6 SX,Bangalore,2012,80000,First,22.32,1582,126.32,5.0,5.25,0,0,1,12,0.4375,0.065625
336,336,Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,First,21.02,1248,88.8,5.0,2.9,0,0,1,11,0.2636363636363636,0.0613055978352782
337,337,Skoda Octavia RS,Jaipur,2005,100000,First,14.45,1984,227.0,5.0,2.05,0,1,0,19,0.10789473684210525,0.020499999999999997
338,338,Maruti Alto K10 VXI,Pune,2017,30000,First,24.07,998,67.1,5.0,3.75,0,1,1,7,0.5357142857142857,0.125
339,339,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,68000,First,22.7,1498,89.84,5.0,6.75,0,0,1,10,0.675,0.09926470588235294
340,340,Chevrolet Spark 1.0 LS,Kolkata,2011,21000,Second,18.0,995,62.0,5.0,0.95,0,1,1,13,0.07307692307692307,0.04523809523809524
341,341,Jaguar XF 2.0 Diesel Portfolio,Hyderabad,2017,21000,First,19.33,1999,177.0,5.0,52.0,0,0,0,7,7.428571428571429,2.476190476190476
342,342,Honda CR-V RVi MT,Jaipur,2007,119000,Third,13.1,1997,141.1,5.0,3.91,0,1,1,17,0.23,0.032857142857142856
343,343,Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747,First,14.67,1798,177.46,5.0,27.3,0,1,0,5,5.46,1.985887830072016
344,344,Hyundai i10 Magna 1.2,Chennai,2009,620000,First,20.36,1197,78.9,5.0,2.7,0,1,1,15,0.18000000000000002,0.00435483870967742
345,345,Maruti Swift LDI,Delhi,2013,70000,First,22.9,1248,74.0,5.0,3.5,0,0,1,11,0.3181818181818182,0.05
346,346,Maruti Swift Dzire VXi AT,Mumbai,2016,18000,First,18.5,1197,83.14,5.0,6.2,0,1,0,8,0.775,0.3444444444444445
347,347,Nissan Micra Diesel XV,Chennai,2011,83000,First,23.08,1461,63.1,5.0,2.75,0,0,1,13,0.21153846153846154,0.03313253012048193
348,348,Maruti Swift Dzire Tour LDI,Mumbai,2015,130000,First,23.4,1248,74.0,5.0,3.25,0,0,1,9,0.3611111111111111,0.025
349,349,Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400,First,17.8,1399,67.0,5.0,3.25,0,0,1,12,0.2708333333333333,0.051261829652996846
350,350,Maruti Zen LX,Kolkata,2003,65000,First,17.3,993,60.0,5.0,0.65,0,1,1,21,0.030952380952380953,0.01
